id,year,inCitations,author_id,author_name
ddced763b8de8919bd8c2d0969d024cf5b686ca1,2014,2,1692109,Satoru Yamamoto
ddf869f1e0f8e20fbfaba8121f9f247fe2299cae,2009,6,1724314,Fabien Tarissan
ddf869f1e0f8e20fbfaba8121f9f247fe2299cae,2009,6,1685580,Matthieu Latapy
ddf869f1e0f8e20fbfaba8121f9f247fe2299cae,2009,6,1816078,Christophe Prieur
de2456cd562a62fc19ce07adab3346c8606c018f,2016,0,7369088,Eliel Hojman
de2456cd562a62fc19ce07adab3346c8606c018f,2016,0,7286826,Thomas Chaigne
de2456cd562a62fc19ce07adab3346c8606c018f,2016,0,2108141,Oren Solomon
de2456cd562a62fc19ce07adab3346c8606c018f,2016,0,2383983,Sylvain Gigan
de2456cd562a62fc19ce07adab3346c8606c018f,2016,0,2907353,Emmanuel Bossy
de2456cd562a62fc19ce07adab3346c8606c018f,2016,0,1704804,Yonina C. Eldar
de2456cd562a62fc19ce07adab3346c8606c018f,2016,0,6457146,Ori Katz
e068628dc8090ebb86500a7cf2314441bddf37f3,2014,3,2009412,Jos Wetzels
e096b11b3988441c0995c13742ad188a80f2b461,2016,0,3060081,Amir Ghodrati
e096b11b3988441c0995c13742ad188a80f2b461,2016,0,3310120,Ali Diba
e096b11b3988441c0995c13742ad188a80f2b461,2016,0,3048367,Marco Pedersoli
e096b11b3988441c0995c13742ad188a80f2b461,2016,0,1704728,Tinne Tuytelaars
e096b11b3988441c0995c13742ad188a80f2b461,2016,0,1715797,Luc Van Gool
e1005b899fbbfb17f24c69c267ecf7988992473b,2014,0,3213833,Yishi Lin
e1005b899fbbfb17f24c69c267ecf7988992473b,2014,0,1723366,John C. S. Lui
e2652c71027431e069e05a7be8e292041dba57f5,2011,4,3107251,Ehsan Heidari
e2652c71027431e069e05a7be8e292041dba57f5,2011,4,1719708,Ali Movaghar-Rahimabadi
e28065c480f7c0855e82d51bc19e2844b2921d7f,2010,4,1697093,Jungwon Kim
e28065c480f7c0855e82d51bc19e2844b2921d7f,2010,4,2065177,Julie Greensmith
e28065c480f7c0855e82d51bc19e2844b2921d7f,2010,4,2044509,Jamie Twycross
e28065c480f7c0855e82d51bc19e2844b2921d7f,2010,4,1678366,Uwe Aickelin
e5dcda41dfe0bd8cb9f008cb8985920841d072d7,2004,3,2647858,S. M. Mohsen
e5dcda41dfe0bd8cb9f008cb8985920841d072d7,2004,3,1933097,S. M. Zamshed Farhan
e5dcda41dfe0bd8cb9f008cb8985920841d072d7,2004,3,8663752,M. M. A. Hashem
e8af75f5df4728157f70d2fa6f10bf9102e4d089,2011,16,1731300,Zhen Liu
e8af75f5df4728157f70d2fa6f10bf9102e4d089,2011,16,3006776,Qian-Ming Zhang
e8af75f5df4728157f70d2fa6f10bf9102e4d089,2011,16,1802014,Linyuan Lu
e8af75f5df4728157f70d2fa6f10bf9102e4d089,2011,16,1698638,Tao Zhou
e92622a3db48a8d637ea04b7d4be067a6f9de0b5,2016,0,1691461,Zhe Xu
e92622a3db48a8d637ea04b7d4be067a6f9de0b5,2016,0,1698547,A. Agung Julius
e9674123ef9df7cbbbde7d81e71719666491bd3a,2003,0,1737624,Sebastiano Vigna
eaf9e917d10c7defa28518499a205b1933c34269,2016,0,2535660,Ruizhi Liao
eaf9e917d10c7defa28518499a205b1933c34269,2016,0,2539027,Cristian Roman
eaf9e917d10c7defa28518499a205b1933c34269,2016,0,2653098,Peter Ball
eaf9e917d10c7defa28518499a205b1933c34269,2016,0,2452531,Shumao Ou
eaf9e917d10c7defa28518499a205b1933c34269,2016,0,3665021,Liping Chen
eba350c03c574b1d235354cc9fc3613174ac90f1,2009,1,1795921,Pere Constans
ee6f6f52e4d7b61e0539719215eba9e4d09d983f,2014,2,1759444,Marwane Ben Hcine
ee6f6f52e4d7b61e0539719215eba9e4d09d983f,2014,2,1768232,Ridha Bouallegue
ef2461e3fbd69c7f75fdb6b66c2f8b1d80a7966d,2009,2,3289196,Behtash Babadi
ef2461e3fbd69c7f75fdb6b66c2f8b1d80a7966d,2009,2,1727694,Nicholas Kalouptsidis
ef2461e3fbd69c7f75fdb6b66c2f8b1d80a7966d,2009,2,1780864,Vahid Tarokh
f077ddae3de908b6c7d8059995d1aaaf97af45e8,1995,1,2935246,Francis Wolinski
f077ddae3de908b6c7d8059995d1aaaf97af45e8,1995,1,3170255,Frantz Vichot
f077ddae3de908b6c7d8059995d1aaaf97af45e8,1995,1,1901079,Bruno Dillet
f1626600d1f4f8ad57505ceeb686b733d5690611,2012,7,2715518,Yuichiro Fujiwara
f213e6bbf8b003cf586c360091c421b1c0229c1b,2016,0,1700248,Shuang Li
f213e6bbf8b003cf586c360091c421b1c0229c1b,2016,0,6773983,Yao Xie
f213e6bbf8b003cf586c360091c421b1c0229c1b,2016,0,1779453,Le Song
f298036242ff824978ce372f77e9742c736c7d34,2007,4,1694627,Pierre Deransart
f29d16ad76f0dbeaa7817187e095b4a984f662a9,2011,2,7924363,Nicholas F. Travers
f29d16ad76f0dbeaa7817187e095b4a984f662a9,2011,2,1803344,James P. Crutchfield
f2e90ba7c611db5bf538fd41b5c8fbfd94f5274f,2014,9,2452406,Dave Touchette
f3eef0eacbb9f86fa38df74e002b47b11d971e0b,2016,1,8096251,Seyed Mojtaba Marvasti-Zadeh
f3eef0eacbb9f86fa38df74e002b47b11d971e0b,2016,1,8379483,Hossein Ghanei-Yakhdan
f3eef0eacbb9f86fa38df74e002b47b11d971e0b,2016,1,1760748,Shohreh Kasaei
f7ed9be8656129b570395ba055cb97490eb0d89f,2016,0,2839817,Semih Yumusak
f7ed9be8656129b570395ba055cb97490eb0d89f,2016,0,1787369,Erdogan Dogdu
f7ed9be8656129b570395ba055cb97490eb0d89f,2016,0,1683322,Halife Kodaz
f7ed9be8656129b570395ba055cb97490eb0d89f,2016,0,1764301,Andreas Kamilaris
f8482efd0ce52c85201c41cf99f8076dc1403310,2011,0,2247397,Farhat Masood
faf634f0ee0022fdcfa63c4e8163ca48d5c7234a,2016,1,2738315,Taoyu Li
faf634f0ee0022fdcfa63c4e8163ca48d5c7234a,2016,1,1737341,Minghua Chen
faf634f0ee0022fdcfa63c4e8163ca48d5c7234a,2016,1,2962088,Tony Lee
faf634f0ee0022fdcfa63c4e8163ca48d5c7234a,2016,1,7137486,Xing Li
fc6af2951aa2c9aa0de7d72e11ed1fd457ede660,2012,2,3009242,Juan Gerardo Alcázar
fc6af2951aa2c9aa0de7d72e11ed1fd457ede660,2012,2,1964801,Carlos Hermoso
0027bf22df586f16a8dc715cb460584da9f8b32c,2010,4,3086226,Rohith Singi Reddy
0034ee3b65666d3e6f6bcce3bef32ac0b5df4e44,2011,1,2234982,Joseph W. Norman
008daa67414e1c3b4a1b459447f365e8cee71bcd,2008,30,1697203,Amy P. Felty
008daa67414e1c3b4a1b459447f365e8cee71bcd,2008,30,1696671,Alberto Momigliano
01163a389b7f2182d16f14fc5d1587ea8aae564e,1993,30,1689647,Peter D. Turney
011aef4316a17f2d9333a227f9590c4cae2e9f87,2009,1,1793270,Matthias Fischer
011aef4316a17f2d9333a227f9590c4cae2e9f87,2009,1,1777377,Claudius Jähn
011aef4316a17f2d9333a227f9590c4cae2e9f87,2009,1,1774865,Martin Ziegler
019e19b3941f8fcb1f0363cc8106fd64a1ee3766,2013,0,3187123,Shariq Hussain
019e19b3941f8fcb1f0363cc8106fd64a1ee3766,2013,0,2294858,Zhaoshun Wang
019e19b3941f8fcb1f0363cc8106fd64a1ee3766,2013,0,2484736,Sabit Rahim
02739c3b404bf33fac7e15a27244ea5ae0572b3f,2014,20,2840886,Emilie Kaufmann
02739c3b404bf33fac7e15a27244ea5ae0572b3f,2014,20,1769551,Olivier Cappé
02739c3b404bf33fac7e15a27244ea5ae0572b3f,2014,20,2927057,Aurélien Garivier
02808712c171466c2b00f482deed405127088e8c,2014,1,2173045,Vinit Kumar
02808712c171466c2b00f482deed405127088e8c,2014,1,1835241,Ajay Agarwal
04eef873c5b5faf7753963b72aca2868e59b30fb,2015,0,2333851,Esmat Mirzamany
04eef873c5b5faf7753963b72aca2868e59b30fb,2015,0,1694496,Vasilis Friderikos
05d6b6c41f1f0976d924331f154d4ecbf7582d59,2001,6,7789004,Johan Schubert
062772e10f0b75f1e2cfbeb1727554894def92c9,2015,0,1807853,Lu Lu
062772e10f0b75f1e2cfbeb1727554894def92c9,2015,0,3349920,Haiquan Zhao
062772e10f0b75f1e2cfbeb1727554894def92c9,2015,0,1703849,Badong Chen
079d79dca73c6520ec53e6bc22d20a55fcaccf0a,2014,0,1701627,Daniel Kroening
079d79dca73c6520ec53e6bc22d20a55fcaccf0a,2014,0,3063539,Subodh Sharma
079d79dca73c6520ec53e6bc22d20a55fcaccf0a,2014,0,1696580,Björn Wachter
07c0027064f4580c56f103288d1fce7af7fc669b,1996,0,1689647,Peter D. Turney
0813c2a978640851f8a4c15b9957ba48d8911f66,2002,0,2392565,Paul Piwek
0813c2a978640851f8a4c15b9957ba48d8911f66,2002,0,7948724,Kees van Deemter
085ead93293afb080b527688966687934f13f147,2000,2,2451231,Pradosh Kumar Mohapatra
085faa683c094d324c549a04c8d59a572d578345,2000,0,3164427,Viacheslav Wolfengagen
095981153d04fc4fd6647852f8b832242f768014,2013,0,3144140,Abhinav Ganesan
095981153d04fc4fd6647852f8b832242f768014,2013,0,1739343,B. Sundar Rajan
0a8c15a39de376e6d7162fbb059fb136512ce441,2010,6,1998099,MinJi Kim
0a8c15a39de376e6d7162fbb059fb136512ce441,2010,6,1697407,Muriel Médard
0a8c15a39de376e6d7162fbb059fb136512ce441,2010,6,3865622,João Barros
0a93aedd352a57118d7589e3c3b719c3abb024e4,2007,6,2400176,Christian Léonard
0b656d97e99bd1ffea3acefc40c9dce3f11fd617,2015,0,2097609,Charles R. Doss
0b78c8e5f114f63b81784e9081f8699c44835242,2013,1,2252228,N. N. Praboo
0b78c8e5f114f63b81784e9081f8699c44835242,2013,1,2552909,P. K. Bhaba
0b7c3c4024181f7d41907847ba4688a8cb16ab3b,2016,0,2282672,Philippe Robert
0b7c3c4024181f7d41907847ba4688a8cb16ab3b,2016,0,1969921,Amandine Véber
0bf2bc98f849f94016ccdc645eab5a33db2b19cf,2016,0,1712753,Chang Xu
0bf2bc98f849f94016ccdc645eab5a33db2b19cf,2016,0,7761803,Dacheng Tao
0bf2bc98f849f94016ccdc645eab5a33db2b19cf,2016,0,2857022,Chao Xu
0c0edf3a88b5695f3d9d355a7b1129d44a485758,2009,1,1712617,Mikolás Janota
0c0edf3a88b5695f3d9d355a7b1129d44a485758,2009,1,1684825,Joao Marques-Silva
0c0edf3a88b5695f3d9d355a7b1129d44a485758,2009,1,2355698,Radu Grigore
0c5495028af48fa6f967bd3a65e744e8ff08b8b6,2015,0,3045674,Kamran Shaukat
0c5495028af48fa6f967bd3a65e744e8ff08b8b6,2015,0,2627015,Nayyer Masood
0c5495028af48fa6f967bd3a65e744e8ff08b8b6,2015,0,3247690,Ahmed Bin Shafaat
0c5495028af48fa6f967bd3a65e744e8ff08b8b6,2015,0,2988127,Kamran Jabbar
0c5495028af48fa6f967bd3a65e744e8ff08b8b6,2015,0,3041205,Hassan Shabbir
0c5495028af48fa6f967bd3a65e744e8ff08b8b6,2015,0,2672616,Shakir Shabbir
0cc884a429a40e303ddab0a83d8016d6b9e2d310,2010,0,3124521,Ishanu Chattopdhyay
0e019d515fbb999438242d1f3077edc53605679b,2016,0,1862586,Rimvydas Aleksiejunas
0e3a7e7597c3a5b15a32a80247908dd0b946af10,2015,0,1904380,John Slaney
0ecafaf9e62e4f25412ccdf22a65245b315072ed,2014,0,2631435,K. A. A. Aziz
0ecafaf9e62e4f25412ccdf22a65245b315072ed,2014,0,2789100,S. S. Abdullah
0f71ac7243f453fc97544301f5da272b96f1fb07,2012,1,2805565,Yuanyi Xue
0f71ac7243f453fc97544301f5da272b96f1fb07,2012,1,1711589,Yao Wang
0fc469a81b1475702d0b397fe1258348ac36a913,2016,0,1952478,Silas L. Fong
0fc469a81b1475702d0b397fe1258348ac36a913,2016,0,1717080,Vincent Y. F. Tan
109827193e1700cf6daa24d8d1a68e1b7840817b,2013,2,7419129,Andrew M. Childs
109827193e1700cf6daa24d8d1a68e1b7840817b,2013,2,2507962,Stacey Jeffery
109827193e1700cf6daa24d8d1a68e1b7840817b,2013,2,3070231,Robin Kothari
109827193e1700cf6daa24d8d1a68e1b7840817b,2013,2,1680240,Frédéric Magniez
10a89f96381514ac220a90dc519fc23a9bd1a12c,2014,9,3229249,Milán Mosonyi
10a89f96381514ac220a90dc519fc23a9bd1a12c,2014,9,2582591,Tomohiro Ogawa
10b03d60fbf01d074110df69795d743618529534,2016,0,2171765,Andru Putra Twinanda
10b03d60fbf01d074110df69795d743618529534,2016,0,2055499,Didier Mutter
10b03d60fbf01d074110df69795d743618529534,2016,0,7738427,Jacques Marescaux
10b03d60fbf01d074110df69795d743618529534,2016,0,8253821,Michel de Mathelin
10b03d60fbf01d074110df69795d743618529534,2016,0,2655297,Nicolas Padoy
10cc5ab727dc067f95a71e00ac48e5494c60a0a1,2016,0,3060070,Jonathan Cacace
10cc5ab727dc067f95a71e00ac48e5494c60a0a1,2016,0,3037167,Alberto Finzi
10cc5ab727dc067f95a71e00ac48e5494c60a0a1,2016,0,3166488,Vincenzo Lippiello
1142d511350218df211c51ed2c9bd66d06cf4894,2008,7,2349138,Ping Li
1184971720362625892e4ea1c88126274268d2b0,2007,0,8742450,Raphael Levy
1184971720362625892e4ea1c88126274268d2b0,2007,0,2016536,Antoine Dupret
1184971720362625892e4ea1c88126274268d2b0,2007,0,1927001,Hervé Mathias
1184971720362625892e4ea1c88126274268d2b0,2007,0,2870062,Jean-Paul Gilles
1184971720362625892e4ea1c88126274268d2b0,2007,0,1765472,Fabien Parrain
1184971720362625892e4ea1c88126274268d2b0,2007,0,2082325,Bruno Eisenbeis
1184971720362625892e4ea1c88126274268d2b0,2007,0,2174717,Souhil Megherbi
11adb29336d3e60dfe70ab247d4eeced5ae48d8e,2015,3,2211633,Tal Remez
11adb29336d3e60dfe70ab247d4eeced5ae48d8e,2015,3,2528439,Or Litany
11adb29336d3e60dfe70ab247d4eeced5ae48d8e,2015,3,1731883,Alexander M. Bronstein
11ee089aa776e9ff54323b3395c06a4efd88c7fd,2016,0,2527238,Seunghwan Park
11ee089aa776e9ff54323b3395c06a4efd88c7fd,2016,0,1734251,Dong Hoon Lee
11ee089aa776e9ff54323b3395c06a4efd88c7fd,2016,0,8035946,Kwangsu Lee
134fc3445ecb8e13d7ba2aff84d91471af1a46fb,2013,0,1750140,Martin Hoefer
134fc3445ecb8e13d7ba2aff84d91471af1a46fb,2013,0,1800477,Thomas Sauerwald
13be59f5905cb1efd18e898e88faecb37c4366da,2016,0,2738769,Ricardo Pio Monti
13be59f5905cb1efd18e898e88faecb37c4366da,2016,0,3263535,Christoforos Anagnostopoulos
13be59f5905cb1efd18e898e88faecb37c4366da,2016,0,7829878,Giovanni Montana
13f0256377df0525d90ba1c490c5788ce24efab8,2015,0,1732668,Oliver Johnson
14133d29faccebfff1b1c3762f8648b8e88d9cc2,2015,3,1728641,Lubor Ladicky
14133d29faccebfff1b1c3762f8648b8e88d9cc2,2015,3,2172959,Christian Häne
14133d29faccebfff1b1c3762f8648b8e88d9cc2,2015,3,1742208,Marc Pollefeys
143e7f8e33f52bea92e8494aba0172fcf0516c9f,2016,0,1709874,Alan M. Frieze
143e7f8e33f52bea92e8494aba0172fcf0516c9f,2016,0,1998665,Wesley Pegden
145147baacf0f29f0cee9f5954ab21ea93173bc9,2010,4,1721991,Edward Rosten
145147baacf0f29f0cee9f5954ab21ea93173bc9,2010,4,1766402,Gerhard Reitmayr
145147baacf0f29f0cee9f5954ab21ea93173bc9,2010,4,1742942,Tom Drummond
15ca74e2fe07c64a2aaa9338289ca8b2bfa1de4e,2015,0,1733805,Sou-Cheng T. Choi
167514aec399025be7994988218861d0b947b14c,2012,3,2098269,Evgenii Balai
167514aec399025be7994988218861d0b947b14c,2012,3,1719720,Michael Gelfond
167514aec399025be7994988218861d0b947b14c,2012,3,1767044,Yuanlin Zhang
16abd667f10df5c21094915c05a0efb1a4e7e6f7,2003,0,1803727,Aleksandar Lazarevic
16abd667f10df5c21094915c05a0efb1a4e7e6f7,2003,0,2243125,Lionel Sacks
17ded725602b4329b1c494bfa41527482bf83a6f,2015,1,1881186,Ilya Kalinowski
17ded725602b4329b1c494bfa41527482bf83a6f,2015,1,2690618,Vladimir Spitsyn
183b80cc3195740919cfa53ebb96c8fcfd8ff688,2014,0,3239059,Xiangkun Li
183b80cc3195740919cfa53ebb96c8fcfd8ff688,2014,0,2113329,Theodor Borsche
183b80cc3195740919cfa53ebb96c8fcfd8ff688,2014,0,2282640,Göran Andersson
1993909710e8afa582251fd73e82620f20833731,2016,1,1939065,Romain Guigourès
1993909710e8afa582251fd73e82620f20833731,2016,1,1714638,Marc Boullé
1993909710e8afa582251fd73e82620f20833731,2016,1,1745934,Fabrice Rossi
19cabb9df2c4443fe08273d6c70bd75b34516030,2012,2,3241290,Ashokkumar Ramalingam
19cabb9df2c4443fe08273d6c70bd75b34516030,2012,2,1928918,Prabhu Dorairaj
19cabb9df2c4443fe08273d6c70bd75b34516030,2012,2,2969665,Saranya Ramamoorthy
1a1cae72b29e74e4ea311208441279b0ce5c5fc4,2014,7,3257663,Alex Bocharov
1a1cae72b29e74e4ea311208441279b0ce5c5fc4,2014,7,1696660,Martin Rötteler
1a1cae72b29e74e4ea311208441279b0ce5c5fc4,2014,7,1742466,Krysta Marie Svore
1a557edb9ddd8c9f632870280a297037b5743d09,2016,0,3469297,Mihika Dave
1a557edb9ddd8c9f632870280a297037b5743d09,2016,0,3468884,Sahil Tapiawala
1a557edb9ddd8c9f632870280a297037b5743d09,2016,0,1731614,Meng Joo Er
1a557edb9ddd8c9f632870280a297037b5743d09,2016,0,2844904,Rajasekar Venkatesan
1b0fa6878c0bfc2e93673f1efec7786efd429ac8,2011,1,1688884,Eric Horvitz
1b0fa6878c0bfc2e93673f1efec7786efd429ac8,2011,1,1869325,Adam Seiver
1bb1417a6f90344d8ee7eb7a66801a43d3b341cb,2012,3,2872536,Hossam M. Zawbaa
1bb1417a6f90344d8ee7eb7a66801a43d3b341cb,2012,3,8631040,Salah A. Aly
1cdd7f7d4db4f0b88314be978d4c229d99bf64e4,2008,0,2330113,Kazutaka Nakamura
1e779ed97526411675e76b6da5b8b9ac43b6984f,2016,2,1681603,George Mathew
1e779ed97526411675e76b6da5b8b9ac43b6984f,2016,2,3451517,Amritanshu Agarwal
1e779ed97526411675e76b6da5b8b9ac43b6984f,2016,2,1703872,Tim Menzies
1eb48e2a14793012f94c33087c5216029b107616,2013,0,1738567,Ann E. Nicholson
1eb48e2a14793012f94c33087c5216029b107616,2013,0,1752372,Padhraic Smyth
1ec333d84b96300a7f91a91f70b1e595c8101888,2011,2,2545727,T. S. Jayram
1ec333d84b96300a7f91a91f70b1e595c8101888,2011,2,3392745,Soumitra Pal
1ec333d84b96300a7f91a91f70b1e595c8101888,2011,2,1745768,Vijay Arya
1ece8c6eaa9dad15aa27019dce8c68d689b8700f,2014,0,3482509,Daniel D. Dasig
1f87f25f57e531e5d7bf7017d8b8553ba18b2419,2013,0,3100583,Felipe F. B. Araújo
1f87f25f57e531e5d7bf7017d8b8553ba18b2419,2013,0,2447151,Alysson M. Costa
1f87f25f57e531e5d7bf7017d8b8553ba18b2419,2013,0,2810961,Cristóbal Miralles
1fdb4aca3ed772ad80e574394fed4f0a4987f8d1,2016,0,2603863,Ivanka Tr. Angelova
1fdb4aca3ed772ad80e574394fed4f0a4987f8d1,2016,0,1798230,Lubin G. Vulkov
2144e74d2b3e8bf6cc09bf78b096623ecc32e34a,2015,0,2717103,Jaydeb Bhaumik
214d88f7c9e78f234ab3eeb1c04aab4f29831488,2013,0,2469811,Yunpeng Li
214d88f7c9e78f234ab3eeb1c04aab4f29831488,2013,0,1699746,Jie Liu
214d88f7c9e78f234ab3eeb1c04aab4f29831488,2013,0,1773439,Yong Deng
2153fb8ba5b10961da93ba5ece69114862e0fe56,2015,13,3263998,Alex Kendall
2153fb8ba5b10961da93ba5ece69114862e0fe56,2015,13,2442177,Vijay Badrinarayanan
2153fb8ba5b10961da93ba5ece69114862e0fe56,2015,13,1745672,Roberto Cipolla
2293e70db46a4ef463770842659db0300dc233e5,2013,4,2036193,Mingchao Yu
2293e70db46a4ef463770842659db0300dc233e5,2013,4,3307098,Neda Aboutorab
2293e70db46a4ef463770842659db0300dc233e5,2013,4,1687285,Parastoo Sadeghi
2392de89ee23a482c50f7e30cd0d8f8eb8b0cbb9,2014,0,3285037,Sandor Soos
23f972e4a3e634f59519b84950e159e4273d5608,2009,1,2401435,Dorothea Baumeister
23f972e4a3e634f59519b84950e159e4273d5608,2009,1,1809065,Felix Brandt
23f972e4a3e634f59519b84950e159e4273d5608,2009,1,3210901,Felix A. Fischer
23f972e4a3e634f59519b84950e159e4273d5608,2009,1,1728728,Jörg Rothe
24fed1fbd9d4aa958fc48bfabd22a388ad68655c,2016,0,1791440,Massimo Cafaro
24fed1fbd9d4aa958fc48bfabd22a388ad68655c,2016,0,1969084,Marco Pulimeno
24fed1fbd9d4aa958fc48bfabd22a388ad68655c,2016,0,1792591,Italo Epicoco
24fed1fbd9d4aa958fc48bfabd22a388ad68655c,2016,0,1703362,Giovanni Aloisio
25df29afe3da70f9ca2c25e0aa9b6d6e15ac0457,2016,0,7933574,Sergey Tarasenko
269aeea793b4f3bc6a46c9e99603c92d4d30db92,2015,0,1748453,Sergio Consoli
269aeea793b4f3bc6a46c9e99603c92d4d30db92,2015,0,1727294,José A. Moreno-Pérez
27defbbdfee6598a354cb66f42d35bab899c6c94,2009,1,6198863,Philippe Thomas
27defbbdfee6598a354cb66f42d35bab899c6c94,2009,1,2721929,André Thomas
28557b2de8f26654c96cf2ae812dc4ce9eab04f0,2016,0,1732743,Bernadette Charron-Bost
28557b2de8f26654c96cf2ae812dc4ce9eab04f0,2016,0,2919343,Matthias Függer
28557b2de8f26654c96cf2ae812dc4ce9eab04f0,2016,0,3120056,Thomas Nowak
28aaf43301c0120d0d90e281a686e6e2d185ae1c,2014,0,2631552,Donia El Kateb
28aaf43301c0120d0d90e281a686e6e2d185ae1c,2014,0,3316875,François Fouquet
28aaf43301c0120d0d90e281a686e6e2d185ae1c,2014,0,2491057,Johann Bourcier
28aaf43301c0120d0d90e281a686e6e2d185ae1c,2014,0,7747074,Yves Le Traon
28ba934a1b803baa678f6e71b2f5e5b03479ef29,2016,0,2099537,Seungryong Kim
28ba934a1b803baa678f6e71b2f5e5b03479ef29,2016,0,2065130,Dongbo Min
28ba934a1b803baa678f6e71b2f5e5b03479ef29,2016,0,1686911,Stephen Lin
28ba934a1b803baa678f6e71b2f5e5b03479ef29,2016,0,1707253,Kwanghoon Sohn
2a59fafee6863eb2d4a6e54c5364fd5269c033bb,2016,0,3201343,George Tsatsanifos
2b54ba9be2bc117ac972c14bbed943b41a351a67,2003,2,2193569,Gianluca Argentini
2c97115be3d650276b48e3c738eb415c5db3ad4b,2001,12,1794100,Brian Roark
2d4837890034cb5413479f98b5297a3dcb43815d,2015,0,2558268,Ivens Portugal
2d4837890034cb5413479f98b5297a3dcb43815d,2015,0,1732057,Paulo S. C. Alencar
2d4837890034cb5413479f98b5297a3dcb43815d,2015,0,1710015,Donald D. Cowan
2e16972e4754257f2e899e8f5efa4a8bcec6f343,2015,7,2006869,Emmanuel J. Candès
2e16972e4754257f2e899e8f5efa4a8bcec6f343,2015,7,2412875,Weijie Su
2e6f13b6af6433bc8e104dbb9d7422e3cf2e8350,2015,0,2603097,Pankaj Pansari
2e6f13b6af6433bc8e104dbb9d7422e3cf2e8350,2015,0,2132662,C. Rajagopalan
2e6f13b6af6433bc8e104dbb9d7422e3cf2e8350,2015,0,2695134,Ramasubramanian Sundararajan
2f4c6e6189f60c200e9e50a57eb275f302060f3b,2006,14,1772242,Matthias R. Brust
2f4c6e6189f60c200e9e50a57eb275f302060f3b,2006,14,3844270,Adrian Andronache
2f4c6e6189f60c200e9e50a57eb275f302060f3b,2006,14,2679034,Steffen Rothkugel
2fac2d00b3f039baa124a5e442eb19c52535510a,2007,4,2846524,Nikos Zotos
2fac2d00b3f039baa124a5e442eb19c52535510a,2007,4,2279741,Paraskevi Tzekou
2fac2d00b3f039baa124a5e442eb19c52535510a,2007,4,2295402,George Tsatsaronis
2fac2d00b3f039baa124a5e442eb19c52535510a,2007,4,3309448,Lefteris Kozanidis
2fac2d00b3f039baa124a5e442eb19c52535510a,2007,4,2216501,Sofia Stamou
2fac2d00b3f039baa124a5e442eb19c52535510a,2007,4,1744066,Iraklis Varlamis
30a50612f904b6461d1cd08e8db4e97c9382afad,2002,69,1745123,Carlos Gershenson
30b65d5d6aead313fcda1a60fe70ed8623f5fc68,2016,1,3407086,Stefan Depeweg
30b65d5d6aead313fcda1a60fe70ed8623f5fc68,2016,1,1807912,José Miguel Hernández-Lobato
30b65d5d6aead313fcda1a60fe70ed8623f5fc68,2016,1,2292194,Finale Doshi-Velez
30b65d5d6aead313fcda1a60fe70ed8623f5fc68,2016,1,1699265,Steffen Udluft
3100bde8c342c3f3f6533739cdcdbb346dc30cb9,2015,5,2934780,Mohammadreza A. Aminikashani
3100bde8c342c3f3f6533739cdcdbb346dc30cb9,2015,5,3009371,Wenjun Gu
3100bde8c342c3f3f6533739cdcdbb346dc30cb9,2015,5,3165163,Mohsen Kavehrad
310e2276c660e127b1fe424e32c334760a68fe0c,2015,0,2092120,Daniel Ruprecht
315241812405c4b2c2d3e1245992f159551f5899,2016,1,3195391,Chidambaram Annamalai
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,1767834,James D. Myers
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,2518189,Joe Futrelle
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,2351538,Jeff Gaynor
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,3293864,Joel Plutchak
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,2466831,Peter Bajcsy
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,3232797,Jason Kastner
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,2342377,Kailash Kotwani
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,3315784,Jong Sung Lee
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,3306498,Luigi Marini
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,2270272,Rob Kooper
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,1866054,Robert E. McGrath
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,2348849,Terrence M. McLaren
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,3129835,Alejandro Rodríguez
318348fd27d39f73c9c22d29f1d76afdda0dbb28,2009,7,7135550,Yong Liu
31bb26ae951dd5fe8c8fb38ababeb216b5dc25bb,2016,0,2039099,Gábor Gosztolya
31bb26ae951dd5fe8c8fb38ababeb216b5dc25bb,2016,0,1796346,Tamás Grósz
31bb26ae951dd5fe8c8fb38ababeb216b5dc25bb,2016,0,1725358,László Tóth
320051eaa471a2ecb39b3fb58f79f1ad23323acd,2015,1,2747935,Nasser Eslahi
320051eaa471a2ecb39b3fb58f79f1ad23323acd,2015,1,2488201,Ali Aghagolzadeh
320051eaa471a2ecb39b3fb58f79f1ad23323acd,2015,1,2601585,Seyed Mehdi Hosseini Andargoli
324b4c31d2c0d41528ab480176e9a382dc158257,2009,5,7454048,Shakeel Ahmad
324b4c31d2c0d41528ab480176e9a382dc158257,2009,5,2034249,Adli Mustafa
