id,year,inCitations
16c051836d78bfee6caa575e3658a71233a54a7f,2015.0,['883f7729b34705ad05288b375e2f6529dd4c133d']
17a4b26b1705da5268ef961ae85b90bb52cd44c6,2012.0,"['f3b1fd7a0126eb620b5a17c8ae63ecde75eb8c2d', '010c087ccfe788954f2ebf7256c860f78cb50511', '97553612d939d106dc0192c9a074fa44358cf869']"
18994a5901b09212b286d9b14636e67bdf7d59b7,2015.0,[]
18b747cde1e62097e42a8f0d5b4ee5df9a8065e6,2013.0,[]
1911123736ea7c94e0a997dc1d6812e6813ce1f6,2014.0,"['3aa79ac04db48c7dd9b4b42f8f9c5d0e4c4a73ba', '6a57b0c934637dbdee10101482939e154ba993c5', '148563f183bd0ba2e6924bd020df85a51760ea62']"
1a157f8b0783ef9540d5bbd7a2c959093fa76dd6,2016.0,[]
1a572c4757d7e0098f9396584526c358bc1cf45e,2008.0,"['e39ee04b2826b6fe5484aca41cb8484e3a1f1af2', '27be0855a16b76ef999897c4068b4200cec3b3ed', 'b0b884c1c63b993171c7f230578f9655477b0d04', '8b065d571e61267b65fd98b74a3177108e368d31', '0a62dc6838312e1b8949c14078bcf8973ad03406', '092352b7d07792c52dd62f333d87621df2742b48']"
1a6c3358b588ad3e1828f457be740c706a5f1666,2011.0,"['c25de8d48317602bc71b08fa9f16afc560eac9df', 'c2adae89e4e34c7ba24856a39f55693a294d7f8b', '5d7e0fe398c67127f3d4296de31ff0b2a0fabb79']"
1a8efa50e6e1f07abd66e7bf53aaee1b00fa0d40,2016.0,[]
1c0e25ddbf9ed6625f185d15accc4ca11e562443,2016.0,"['217630be89ed4f64760051d8f14efd926245cde7', '93c0c55f8f20c74043dfa87beab7022729345d9f', '1384a83e557b96883a6bffdb8433517ec52d0bea', '039071c7dda82fa03a8cddc14a8a86871f502037', '0df02c49b857707091c625949c5f116e2503693f']"
1c2e412a0e320dbce4dd4ca7768cc5ae292fff5b,2012.0,"['4b5bc87cc427983d4bd890dbac12b5e81a80e317', '32439616e30662bb116b964d0d36b0d105b235ad', '58a8573e3a3d2b405e542a5d2feb034d6e4a6fc1', '8e5b34c1780e8e68619a19f123c6323e90031783', '00fc15aefa14b7b2269ab2aa61f55f8513cabd86', '8930b78d724ad1aa3f72bb8fe7a1f6a603acdf83', '1aaf4a23ae9bae7afff706d2758f4f36353221fb', '192fb5c67565cc9c16f3e3d4e686eacdf5ad88f0']"
1c7b0f5f6fdec4fc42813723803de08c22066ff8,2016.0,"['46aca9fd693cda49f7f02d575efaee0977f078c7', '84ff822f5ffe14c3ab32f483c728995270fded1d', '0b4b6932d5df74b366d9235b40334bc40d719c72', 'd5c4e3c101041556e00b25c0dcb09716827ed5b3']"
1cbd9162c5b6db018f7e043299ab073069dede73,2008.0,"['c92098b489434461bcfafcd3be4b74a37fb897d0', '932e01cdd05fe3f3810e2eaf507daf276b9f1105', '73cc3a376c94203539f864559af89b147a571058']"
1dc241ee162db246882f366644171c11f7aed96d,2016.0,[]
1ef198bcde1574e613a5da856da41419ae722afe,2016.0,[]
1fe3509f8a28993f98c9c81842a88fcfd82e6f07,2016.0,[]
1fe89b85a44e659b025bafca28c556c76e8d4f57,2014.0,['02af61d2ba111d8661425724be5d1cfdfb5d6025']
210f824d0151f79c0d23827d90ceda6423f1e5fd,2012.0,[]
212db9027d4b33e5d6b3279ba95807c894a27dda,2009.0,[]
214c23efaf919cfe939c967991ce092f959a2ea8,2013.0,[]
2343169d2b0ea72c4160006414aa4c19e81728d1,2008.0,"['0cda665bc005cee5f2b7db1d606efc9498b6b16d', '79e281532edcf07f4fa0824715bd557c64ce8125', '08c073a371fc65f2d49bc404d81fb5d7685ea954', '946465cbd49a77ccb8436da00b70fd0eaf121aec', '7ba69430a02ffd176dc0a7a4bc78a0e52842f242', '96c073152d5f1010e6211d203d42045988a4d605', '6d46695d9c26f942c3ab64c7bb1c50f70c706d49', '3af992927a2c910d14f3a125fea7b71fd78c2624', '88c888cec966104040fb53850b485705b0dd9a67', '4dffb95b8e19752a35f6902e9c958ad63a2c3c31', '22732cfc0503b52c2959572bce0b2606498cc91d', 'de7cd161ab5cf06ccfc0aeb9bf2f82e792e30d03', 'd17af84d77c27b2876010c225dff6929c9ebacc0', '68805437a3d48d650ba37694c664004ae6b78076', '412e6e3d4e4f47daf5d9410413dc3a1f30b447e6', '5e9445330cd0edd746e751d8b85a25ea11a5314e', '6079181cbd568385c68d4f9d25689ae915a25c44', 'b3f061200dbd9ee55c68681ecd616c410002985e', 'db47d3c7e7ec8200fdc6673348f228f19e42d1f4', '3b1e020ae2f431f47351f7e2df5cc8c8ac245905', 'd850ca826379a0e7fb553d54b4e74eaeb0a9fab3', '11419751b5d081acde96851519255015f323ace4', 'a3b69d4bae5ca05adae9f2d22577c9451f5bcc35', '7aa498edf0b48d53a7a3fc269d1c3305f46af216', '671723920915661b13b57499fb3efb4ed40712ba', 'f63ed520ca81f3d8e29cb52862495254e6470365', '0224e8a55220dbdad7c7281ef2708d580f3ac667', '505526d0f1922cb1805826b134d74c3a97634427', '15edbd7d79bef3002aa9a15fd4423ca7340ff114', 'd1931fc547ba4f917d45cd7c22de88d7091b6c6b', '07badc3a1b409d07d51c5f31f712133a8daeaf82', 'fbe9188621eca8470dbd78f7e3e5f66ba27ba209', '37433667015238276f50bd7622dd8eccdf7a7cde', '2586ebbb3d73dfbaca970e7cb22f7d011740cdfa', '7c1502ee2ca847c2305fbbb9e700eb752b175238', '37c14674bce405fd8a9a4fb52d129fae9a4d2c58', '0af31583482cf806f170ff69bb09e633e369ff4c', '039d5c84ff140fd51e86d0fbf060a9d03861fa7c', 'a5b990effc15fd672eae6c8b297090999895a0ee', '03d92f15ff46ccc7ab8fb9db88dbcaadba78d46b', '627da8bf70dcfb7e83939ffaf31bdc517e5f4818', '93cbc18548a7e487dbe619cacf7d163588d7b44d', '97be08387619bbc335d65c49a6912cf8c3e65fe9', '8f5f737492d32bd000ab88c8b45e12cc3758896b', 'e7e3fcec8019db2df145bb8e370bc13a70f77477', 'c32b4eb6d355d87b8f5295f71760680fd7c0b646', '4decba3d2984cf1460a6c275dfd70beb76a3b07d', '2eed85b6b05197ae15ce527e01efcea508cf2d66', 'bcc83736c1f34d7f2332c54b944ab6ae6a6923cb', '7174f27869f929436440a453aec0a090f8dc9827', '206fc7ac90ac22e6df21105083c92cb5c8b73259', '3fbc4cb0ce4d9eaa08e349afa106929edcc07af7', '3fd8dbfd9c63f5cb086630ea3e0f80369e222419', '4a0ef8c1cd80b7f21f3b6fc3dc7a6654b3d923e3', '3906e26a610fc4273995d8c2445c8bb4b56b54d4', '50cd763b1f0004b0564fd82ebcfe7d9626cee6a7', '19f29bc23efd2fc29167b1d0f5ba534d3a051983', '14931c3abb3b8c72040752791fb6ac7bde02009c', '80617d67afa53f3ac916fa7b13277fc5307ff5d9', '45ebd0ddf21c973215d029b4c23e45aa559edd3e', '1afcad4a39b09453736e17f76d22b06ac0d1c9dd', '1f9fadfcab32eb42733a3446098cbb1312d79f04', '9403e006781dbf29adc61d7934ea3b9f267ff93c', '1048e214761cf3271439a462cb9e9b44921fe74e', 'f405c336825c5b7acdea44b8c5fc7e7bf88f8cd0', 'f7d622197aaa30b4bfe9f35233ce99a7a17fda66', '49ac6412f97587bc3aee24242d60269fc145d412', '09cd28fb568936b578b23268f31f4841e3ec7f00', 'a49890e78d9762561d39102125b7ba39b9c3c710', '0d32f4f4cab032ee6cdb0cb2f03ab5e50bc0c298', 'e6a9a37caa4be51a63f55896262721df0aae8b5d', '13924f37e7693af96819db6e7a51e742af70aef0', '61602815aca95d44cb26d394047fb309e818cf13', '212eb215a728bcb6849b45ec40dba94bc9d7c334', 'ab2b4ca79d997f5ca924e05c2a77930f3bdb20d5', '18f64cde7c392df3e2f8bbf57aedb2dd3def0eae', '93d69a9af8d5f26f8b82d615dd6cd7186862ec61', 'c0250382d8bdc8d4455299c5ed21d28f865b5b2c', '10920883932d4b4d9288f460423af191555719b6', '554d5b4607228ed09307b6f983faf08c651c97fc', 'a957f8c5863de636c21bda530618ee094ad657cd', '3b4895fdf0ad579473da9ef62cd7f2283adde057', '0206a21c07be6bf58c49c3aa382dbcf393cbc946', '09e3765fdc9cdf52f61ffb1dad809a7d8fcc7d22', '00ad08cb610fdd718e21ae5edb72af8494b25789', 'ace0bebf5629b54e7ef898ae248b81ce03645c3b', '2ab191e7bea8c276b98a9bdf788d134f85945397', '1635eb17e414dc492f612afea300da344fc863b7', '483813f8da20b4f5763eb12f80d210d9613cf44e', '28e2ff3fbd58c49a8e9f7df4c8eb9c8f5207d2aa', 'd2384f1b51073f2e8767618ab8b5d54609a1fe37', 'f7079f9ac2f581db2fe45379b16ca6afa835a34e', '1431b4dd7c6f4c3a7b7f3eec08f68c4fefca0988', '7098a980bdfabb1a95fea0fbc500d38f41dcab30', 'fe09ef0b1395885d233795fbee073e4c1038586c', '5b61e6b2f8fd3d4c08d75a0599c5cada0825a229', '88ce72d3772b2650cc4c9dfa6f274a6ca7172234', '79b27ac7657c59ec3738b3663bfb3ecaaf770f10', '45fa39fbfb0d484d3a5f64042edaf0d607ed1d04', 'e96416e8d193fa971de0725468f705701c5e2bd3', '4715ee17ca4f52762fdf67c9a8ef8fb751c88484', 'b5176ce0a6ec0067c4794a8f68a089f63446f287', '2e3aacc81212cef2d2ccdacecb61a5bc2c00340a', '134fea4c28b3330175955f399a89451faf5d54c8', '4c2f7cc321b22e7193ac88bd40459862539fc3f1', 'b0a041b4afea851486698773baf7a5e31c3354f7', '95f42fa6909e64ea2a0bcd3830ff1f6fa830442c', '19220d2009b9e90c5a6eb30ac645599d8c685b93', '2dc766739234ce6d2e7f42f440f36460c684f7c9', '2731b88247818cd2accfaee96213f491585b0df5', '52609ee6b6517504addad5cf235f3590171be667', 'dfd94e16b3128c5efe2ef4fdb135e3502efb4474', '912632f804d4511a565b983ca14e2a5b0d095928', '5ca3fa187a974e118f472ac631282e045d4451a3', '14cde623576cca5c598c706a28a557712c9720c7', '290934d77a438a1f6bfbf7841f46df2e90fabc00', 'eec3f777af7e2f7f4444a6a02369ff963eb1d1d1', '5580af6487c6d8301c7a42b3a1f0d14ba77baed0', 'a270a1b838a2926cf27d06823384f0811efb895b', 'a16ff4f19b982636f2e2c14a7fbbf80109a1d1e9', '1958b6de75a485f3bfde134e62a7b2d6a6b3adaa', '3d916ca6aa6325c0ba10ff575ce00c03c77c27f8', '1d6e6adc7a841393fc10b78dc0018e550aff589d', '3b0b8ad75304e11f4ed1379e91cb9a8984b6cb9c', '9573e7da2cc70691fa4424de4dc137b27a6d74eb', '552ad1481fd0c288296dbea55192dbfd6cd0b0d1', '83300ca88400918a0a4dfa9fa0a6ecde5a297365', '2b3aabf4173e515a6e9bbc3410cd5dd9c87549ba', '1f1584e8872c18136615476ee4c7324c1e0d524b', '8c72fd2f8fd32b900de53fb7de0039d4b07b9c14', '4f66159a57f054ab5858a1f8c3ee299f7ad16e0c', 'e6cb690f01d40125a99638c4219c8b39e97b4c72', 'f205a8552266ce892d6d3b823d607e85b52faeeb', '2c4a4b98a5ed812cf3968dbcf1c3ec897a3b592a', '427f348078a1e4f31567d2463b53d78542b85d3e', 'e2989e1d21703f3aa08b7364dd74538b103d8226', 'e04e18ff2e39753187af50537534241dd8d77555', '87da258b9dc640de76280c01ac7eaed737d12aad', 'b61323a0dd2965687fab58a56bc3b52d634e94ea', '0563843e61f06c9d7fac3f9cd14333b4097ca10e', '6e590acc9a85eb84bb74c014c8ecb36a3e84fd8a', '540038b5d41da147a7d64e9714b6556d3ac26b92', 'ae965c12dcd87007374853ae146c35502da0a61c', '6609a3624b93a3e5108a55ef127fdb4d025c0dc8', '3c5464b245493c51424d0339cd303db1d42ce30c', '11ca91b6f6ffa81082826bdc6725aab18f0a8e55', '4f0e0b975b4cfd76669bf3a57a5581acacb9a4c2', '31ea778b6f5c9c2653eb2bed307ac7b02bcc6894', '34a5864674d211517e9f5a8e10f5ba7b3be25bc9', '8784ec75894010dea0daacf46b46ad579d104750', '654bccc4100b7c79846942fdc81e115f27e1e635', '5fa3b79dfbfd4dca1ce010ebb46203eea7b911d2', 'dc05f80ab4613eb14d5ec8e9b5e379a1f08dcf79', 'd6dd8db971ca5a7027eb71afc8ee15b38b0859f5', '9b7780bc5d686494e0fd97ba47aaf09a637a1b1c', '255dad699e1aafe181b6d67f8808f482f2bf108a', '0720b48835bc118a60c30012dbafe275e12841e1', '00d38702e85639aef23afeb1e2f0d80faf3d8f63', '325ca887bf16f857f47d1a65d5979ed6890f3bc8', '4ba0079fbfaf8a49f36f4e400f44c17b7f4552d4', '985e53f8ce9246a8a17182326556de678bdba948', '7130a9416c868260840e7af48699e0bfbfc5945c', '61101af023688a10e912e5ca5bf48bf2c7f74bb7', '2fd1c81a7b40d107b37a6a9bec6923bbe514b2b4', 'babd4d81beb6b678010f69a1bdd197fbae12e480', '001c82222fd901612264f7ad0d6b60ba6edf52bd', '3bf2c35abefaec81b9a9072241c23206c49c51c6', '4266cad777259f5e2a8ff02fe6e86d46711d0486', '3e365a64ba7e00ca70043ad997c2709998855c7e', 'bd5b2fec4a0e1990aa7888476a6c256b6f665622', '022195e5f829b786a3b75a1e2447a2cd54ecae90', '6fa525f8416ed94988af1ce70750c4b3ccf8e5cf', '493e9e1a9bf3c2f534783e86e29fa64a8a6978d3', '090beac0e53d987bcbc2c8b2bb0bdcff49eca9a9', 'ddac9936e89c20a4c205142c8b96b4ce554ca709', 'e88b4a5f49dfaf7823a6ada679f7a05cd0f8cea1', '1bd2f87ef692f09d540bbdbeef555bfe1bb16be3', '2fcb16dafb56204a09b53d0ed43cd157b7c15b30', '0841dc0b8996ca83ecc2a7274185d1015f7ae7a2', '10a548b79e446fda6bdadf2d083d5a3adb61345a', '514bdb8e9145a50de2a792aafec0ddfd1cdf0e74', '05d6bb0cbca677f405e9c1b16a1cbaccd5cfb27b', '2b5f298379b4a62c006e57295f2348d44e6950bc', '265be6ead08f376a63fcfb1dc1fe05cb66ac3711', '5cd1fbff95a886472627ce33101d54274fbe95b3', 'c6786aee7fa337b132d50bf031c6a2f13bf04c1f', 'f24a26f38ddd3a5c231cd7aad244144b311dcfb3', '26688742aa8b73e6e88d6260c845152495dcb027', 'ebd7f466dc0405989278b53d3fee585360728c84', '04433b631cba67ef403ce0e5dc94c77ce9add8f5', '24c32aed9a4821613d7a24f7f3330fcd529d339a', 'd0f58a3531f4b688d911e7aa844435cc885a993d', '2fab216c3fe876d33168f51f73f08f41287d2fde', 'b8435055f602fb311aa0b0a79f96e080145e7841', 'c25c51651ab369bf462bffb06aa1137234f23fd5', '3300e984c10fc6f3d30bd6f4dfbb1dbca4b0292d', '25db5a801e4202f406d9c0dfe439c3802216fe90', '5ff46721abd31461a33450e3b28285672777cd6e', 'f5c83dfa3516f634adc69d53640d39503d57f642', '0de7272a0843ad25a1d65f10f43933d24ea8a104']"
24f14a337ab60b0fe2c35b2f4f1f71b86a469a86,2003.0,"['ec58489ad82950cd62c7a7c56637fb55885c5c83', '028d7a408595bf852d9ebcd7cc3edd5a54192e1c', '5a87cce0f52e7f9ca8ee19058a06d2f0bcbaca88', '8431987660893a3b969f9f11212f3d9bd21637bc', '7240b6c077d283b4cfb7b605658bd6c25a53aa74', '60b51b956bb550e636aeba5652f34fbccd180553', '130cb5f35eccfb9c0a884d5305b6b0640364074a', 'dfe192fa3928fad27e6480f6030124bd39f51a8e']"
25083d018d6307aaea64003f01077e23a3376608,2007.0,"['bdaedb0a30e8baed354d0fab6d19734b237212c5', '8e4fd404620420ea5cd3a13ca81c6332f669a881', '5b291fa83e5a737e00d38a1f72039b61de48fe35', '400f545f0c10d71d86527fcd49ed2e6584b30d96', 'd99687d22ef4439b499ce20309c4472a318b24f8']"
259abef89fef49f06e779a348cf7bbce210b4ca2,2015.0,['b0750ca120d19913e7acb58be7bf4abf499b9a34']
27aabe964c16bf66d63c0f0bc02c48e672175dd0,2015.0,['f67fe7dd56744536a974ef0ea8a0f8cfae4a0a0c']
27c8ef880c7fcee93fe178625e06ec7c76f376bc,2007.0,[]
27ed7df9f40622d4ed2da1d63d8d56edea7e8eab,2015.0,"['18cc31b7c84242fe729a38b670ba32f925e57290', '69fdc2511d001033018816bb23f45b73c4c2a561']"
27fe2d3214d7837fd191b6c06b9a89faa48cb8e6,2013.0,"['b43f57e8564692f37daebe5f0f072749bacc853d', '2f3bc91362d02998d0c90edc77b241337937dc01']"
2a7f74bea613ac276f4804d6bd06e05a80214d00,2013.0,['d9a405fc82077928ecd1c49b8e004fefd4f90f35']
2b1327a51412646fcf96aa16329f6f74b42aba89,2015.0,"['82fb61c3701375f04b849ce9240680e349af3dd6', '212fb9ad5f6850489b54a32a0fb9a8fdda8c32f3', '6690f96668e9fc3758eb6848ca9c0f65d042e4f3']"
2c1c4851f6bb0df8762fca70c56c45c27421377d,2005.0,[]
2d306cb74fbb37022f51010488a5af6a90419ee8,2006.0,"['b0a3192b12d66f3ab093494e27a5f29fb78abba3', '93e891eae6b75564803ed9c21f8614cbeff9603f', '5dcb7d1e0e6a85e070e50fe79b74a080a87cd601']"
2e53b9535cfaaf89273b20d950cd3a82001837ee,2016.0,[]
2e6b0a9cea05305c354f077699bd29d56b56ca45,2015.0,[]
2ee3e17b3a314667814c0207f70938354dad76b9,2011.0,[]
2eff14001b0c5db120c1cd99c77de4d9bff5cfa1,2011.0,[]
2f110583810a821516aad9c56983b001cbcf1f00,2015.0,[]
2f26d123b371e2de6dff9ea14233cb2d8c0218ff,2009.0,"['4ba84641d3e2d64fc988b2a50bc6c54670f897cd', 'b710c931c9931b325586ea175516cf2d66f4b9d1', 'e161e37ad819c92028102654bf0c8598afffcb5a', '44787ed29704ee1fe251b18c9dac1ff506f71300', 'ef2e310531d39577b0d2a90c19d370cf1b5c7f86', '39ab3bdbf0fae4fcd35eaebf11fd8eb9ea763b12']"
2f65c9c5f0cec05c5054b13a5020898783515ac7,2009.0,"['507e6e6e21d8c13bc9e856b5564354cfe6d45d89', 'bee525a3e0d3f778c26c7664733901667f756e56', '371083f97b0a55b75b33e861a4e2b002afc74825', '4ebfc0dce94a8c0678805a219ac00a86957b47ba', '167ba47b9dd34c639c1ea8954305575d6044caa4', '259215b8f6d124c41d4daa94a03152ec4a80f88e']"
31b3698e3b1edd583583ab37e7410c3b2d05e92c,2012.0,[]
31e6e8ea412369eb436c604ebf3c380a6a6bdad1,2014.0,[]
33d1f946e725a3d13a9378ca2ec60e0c2e0dafd6,2016.0,['27c80ce1b00069a5a3ac52f65911a75304d858c9']
33f8a60aea029281247e428c2c938fea51d2ff63,2015.0,[]
34fc6c163d72cf2f6da02c261e6f0f406e3bfbb3,2014.0,[]
35a05fa8e1f0dcac0f30a5df0240951441f86abd,2006.0,[]
3837b53b391147a8c52bf135f6c666ad51457473,2014.0,[]
38d50717004dfb898e7ef7094cdacfc0d19994fd,2016.0,[]
390a75adfbbc99ac5502fa2b840e33e92a2a886d,2010.0,['fe552713516ea0f3b26900258059572d07d4a5a6']
3989619f86ebc642c46ab6ee7f3e159db8d077a7,2012.0,[]
3a9dffdd651bc581ed6c4e536160da7394b4ba09,2010.0,"['c0b422df26856422fa5b432131374e94ac96adef', '5947a5d3b2c90105725f195673eceecf03964ae2', 'abe519686ac2db92e37d5eb0d45a8e1bfecc54f9']"
3dfda4be63a54a3dbe1fbd369402062a37666c89,2016.0,[]
3e6e45930229b7f7f1d1081db258f9111d0d2b2d,2013.0,"['ba5527ab1cf82bfa3772b8ef876d5c3719311bf5', '15dd2ee89ce8b20ed5e36cc18cff7e3705357d08', '84908822a7654ca50e695a65f4b556d60689b664', 'b88f98cbf34785cd00ca03d6391b1287a552b25a', '530c125abe0bb26b374aa71fea07fdf73f58b513', '47f41f287b5467e2e05015b1ae0d225f8a283747', 'ce33f10a026864555de4f920edd5a345e9b119b1', '4a559f4c94851cf7a85ec8f2e70de28a8444d2cb', 'd24935013ea783d691c31d2bdfb7ed52c11dc45f', 'b2432f7404a1ff4fbc6ff3bf7277102626466956', '48d2fb4c7f2e29d8c9fe1f673190513d78fad4b3', '87e2c9558d068c612457b6e775288e4eb959ecb2', 'aac86e5b513721471e3c91c7a1250be850ac168f', '5fd460565c573449d1fccd04f891e84919efd626', 'b9fd77116414fa63d35ed8308bac5821a8faa9c9', '13bfd37138dcf752c67ea9d6152b8f033e6df631', '10f0ba47324b0d444990ae5329dffbd5770a7093', '12086660158faba5bc16020a36dadb0c0f477ded', 'd19de6ddc865f0c611b1b82434448d36ab0600e3', '03c2a1e78cc355999193b911d8019d2e0fee4c36']"
3e747468d0f0f9f004887396da46ce19e1faeb8e,2012.0,['da6142c5b71982067221b44bec58b1a66acea55d']
40df1087b019dac186e39d4be20e65642b5ab1a0,2011.0,[]
40fc854eba9297abb5af3d9c78fce94a6fce3905,2016.0,[]
41c036fc55a16cfb7dc4fa5be8f67bc417be488e,2011.0,[]
43e7e46f543c6bc20a3b587cb22229f83af05312,2011.0,[]
4560b374d39b98b77dc9eb770a16467df4815e30,2014.0,[]
456ddbf595dbbb6706f72da4bc26d85af8143ae5,2013.0,[]
4587e2b5ce2496382d6842c4483aa0f6dd79079a,2016.0,"['907a2efc24f717bd9b374fbf29e8f738da61c5d1', '734e6009a7c489e7ab76f6ab926954e0569cc7d0', 'ca4d76d678a2b210ad20fbaafa1dc1b2a13de839', 'c0748736662a2582e6695db8bc4a57848af1ed84', '71b3f81367cda1058397c0a3cd7a6a6555a7a77d', '14ecd5820e33a73ee1e26d8bf070278aee0ba816', 'db0a2271a21d3b8933fbf1d6e68ddaf55401fc11', '39ad845f9cbafdba5dd6f8f6db340c3fba9abd16', '1067982eca62a4cf3a807d2534d0a47c93f6fb65', '3691778a657b07e5a42676b07b389966cbf5155c', '17dabfad436c976f0f0c29466be4c2a0e8f7e9f0', 'be12e593a90878dc09f24bcbb7ff4d6dfbcc7e7d', 'd05d863537c7ac403c22b29b0b550900393f942e']"
45e9554f1cce897b3a97cdcce0da90bbb65e36af,2013.0,"['3cbe4891847874702b68fbc66b3cab13c62858b9', '1db892f9a35d746338f6316cabbbe51a453b1289', '407e12ce49a1fe176cf610eef9469fe68f3a953e', 'd9fd4abe3fd825075fef91d69965d5f7a58f9f26']"
46cd98a5dc06ba6a51328319f8360340804f891c,2002.0,[]
46dbaf2187d864c6be1e715a058838a57b45fb77,2015.0,['fbd309293db15740335cd4adc7262ca230944239']
47c24082175de3b8d6f2e5075357f63abc6652de,2015.0,[]
47e88bcb6fa8803f86a22617f8056e1ca42addf9,2014.0,['3322e26b35efe454bb96b256da0c531fb328ce80']
4879b92c460667c5e2b738c55effdfbd965e8cfb,2011.0,[]
49bca71a751796ef8067222a6b7a951f20d79936,2016.0,[]
49c50adc5e99d5cab22922fa6100241d9986bb14,2016.0,[]
4f44cbe37801fac8033e51e14b207f52f7957e3b,2011.0,"['14a031423b43b0b74faa246e6cb9aea21e321177', '60642ec896a81945cc166f37d64f0e4b5ace87e5', 'b85a042311ad67d8b5314fe74703a3553eacdfc9']"
4fde9e14098c1118045c4b63fe0ffdbb0bba5f32,2016.0,[]
5015d48e7b97a3ba631347be6509442ec2f97b04,2008.0,['05c0be0db284adbc708e761a69b47fe63ec785e3']
50b147226187d7c61067c6b04168074d38441b81,2016.0,[]
51ef68642fcddf493af975960b6fcabbd17c6c9f,2009.0,"['3ee9166a1c73de82e94ae57b02d756df003cd3d5', 'e8880be812170179d7eaf4f3cd0b085c972a75b4', 'e2cbb5500f1e2ece34c3faa447790636f8c8fac2', '932129a352e2ca4cb346bf55fbd1bebdab956ff5', '7119a0cce1f209de934f63c9ed337bfd2518c5db']"
5203a9be4ecbba91cc7143e0c44e59da4884d3db,2009.0,"['099d3e73baf77995ac64ab7e897fc2dfea361af1', '22feb6532228392457664becc48b3096d9858505', '804eff573fae2c4ea1291282109ee7bad4bc2ea1']"
52135fb8010c3d9554aaeb6756e355d2f43c220b,2015.0,"['70a0c4d3325dc9c1d839a5c9d4c90a97dd525eaa', '4225de0f0235ad653af373679858b9edce8a6dc5', '17d256d29c840ab098d18ce413a2c8c53a9e346c']"
53cb0ac5f858b2f9744bd641da0aa5571054fd9b,2016.0,[]
53ecda72d43b84754f527b4cc39c1ce04368a22e,2016.0,"['92a8dba7bbb7cfb7f348d23a5aeef3febce09503', '3a441f5354e7cf1ef963c3c0c469775b079aa4f5', '048bc5de28f637012b214bc4fa0e5ac460f37650']"
53f1f081799f76db14c8295e3ad808724324bcc8,2013.0,[]
541ad0570474cd95bf759372fd0bc4ca763def8b,2006.0,[]
542903a3db9710255b14d6740ff490b3fcc4b945,2012.0,[]
559c8d9402f8ebd3a163870fc91bdc922031488c,2010.0,"['ec610d0e6df0f3324767608cd5d8904597f5ef1d', '833c9e2d1a15a6642b039a3cb42471a0c05e3256']"
56e1acfa6e393d6ab6229b6206a67654086e6f34,2014.0,[]
570e465be1271f63e431dc6bf72764e795db93e0,2014.0,['14e590d2e2bf92531c31f8f9df9a872878a16ef2']
57e24f58b22d3a3197e848b05c69842e57001a1a,2007.0,"['47ab177c3736ec3ed711be6a65e01c889d532dfd', '32938cb966c09d168d8392316f2ca40c76972f19', '8e33db7bc0d53f447f83f0c00cc40c7ab8c933d4', 'afbd7355a245b05b7d6680930cc6a52e1f77ecad', 'd8b75d914b3fe7b206f9592c00fef5f12e389cd9', '77361eda902a992b145f1cc1bb37b2994fd50f77', 'afae5bc2078bd31970b202cb84b44249537ff2c1', '02c9ae4b4f439a771b460fc02738c50805c3b698', '64c46cfc3ffac50f3bce4c98796b44c7db79f52c', '35f318e85a120eb23f6598e7d1f980ad788f2687', '9c96a13927dee02809b2f5488a044018e51a8e08', '17e12e4bf0abd39227bfe7ab67dd5cc87c68e906', '11623dba341b659f905f128bf54de5723ad085de', 'b539b13d91fe11af8edf2d2f7bee06f1beb8cd0d', '17429fc359fe6d854e4d53f5c2a6200feeca9b61', '6efc22db22d3587b46fffb88b5915e059a4f8c7a', 'ddc46e9b51550a32e8eaba7366cf02975c51e331', 'a51b974a68e196e654a2a282b588858dd831be40', '00fae6074f844693be09ff83db22fa31f335f268', '586f7b66d2024a88f9367e5cfc58b1341ac5e781', '7543b7279caf1b53fb508523238c925a07198d82', '7a121a2d25bb41b75a97f7168a013c20c36cf6f0', '27859fe75e7fc3c6ca6382b59636322641180e46', 'b9bf56c5e9f92331a6edaa482688121a6d294d0b', '6ab1d974c53d82aafbb74d587233878cebbef64f', '171a27482f61ce3a08c29423caa5923866c2a60f', '05c5efcf9c6d19f05cba591357773299ac51ea16', '30d22a0959c2de6c6deab92b2a4465a2ae9fb9ac', '69a028904704ef629d1db2b2db2618d10b796b6c', '6b14459b79a04f9c4a78689bc9c29d927029410c', '3f671f51f2bec260f2771e52cfb6f7aa99eddc39', 'e627748be172cdce5289d9b1e9b595b07cb1f683', '7e5834d5d257c74b250d2df7a007915d549e35a3', '3dffb200c69ee640f881cd7f9106fddd75be5dc4', 'eb7d7fdd230a18ec3cc2ba3dbdbea4c753722748', 'e2d85e5044f063ae94aee3c8a312f7bb60f55476', 'e95c2acbe1dc1920e4042ea4b4626b27b12394b6', 'cba66c8146c83b934ff8cd863e03c2feae7d2b98', '4aafdf5c73ff3206529307da5924e7b503748622']"
582a0af5b61b33b68686b5a67452880cc6ac63fe,2008.0,"['fd1d79343a6e3530387b01573d26ad6471503a58', 'bceaaf5b322093860aebecc52260af78ade04cf7', 'b11559741cc476d5ee8206202f489d08cde24d32']"
596cc6e9eeca98bce6efe600548ce57432a0525a,2009.0,"['942280b0b1dd0495fdd6fcb0c7042bcc0bb346b8', '7e6be47566e0cb544988fdb916161e81ad0336ff', '1ee1b96e66e2b1b3617f584c5f8343fcbcb19e8b']"
